"2008/12/31","11.2000","5709886.0000","10.7200","11.2800","10.6300"
"2008/12/30","10.8200","4834054.0000","10.8000","11.0000","10.7000"
"2008/12/29","10.7700","7259445.0000","10.9800","11.0400","10.6200"
"2008/12/26","10.6400","3597670.0000","10.2500","10.6400","10.1800"
"2008/12/24","10.2800","1732863.0000","10.1800","10.2988","10.1780"
"2008/12/23","10.1600","4656247.0000","10.5200","10.5900","10.0000"
"2008/12/22","10.7300","3612558.0000","10.8400","10.8500","10.6200"
"2008/12/19","10.6700","5255203.0000","10.7000","10.8600","10.6500"
"2008/12/18","10.8399","6902578.0000","11.0300","11.0800","10.8100"
"2008/12/17","11.2900","11292520.0000","11.0600","11.4800","11.0300"
"2008/12/16","11.0334","8567487.0000","10.5100","11.0600","10.4300"
"2008/12/15","10.5500","5701791.0000","10.2300","10.6099","10.1500"
"2008/12/12","10.1400","3205996.0000","9.9700","10.2500","9.9600"
"2008/12/11","10.2000","4825457.0000","10.3100","10.3900","10.1800"
"2008/12/10","10.1200","4993857.0000","10.0200","10.1600","9.9010"
"2008/12/09","9.7000","3855413.0000","9.6500","9.8500","9.5800"
"2008/12/08","9.8900","4887033.0000","9.9900","10.2300","9.8000"
"2008/12/05","9.4000","3181001.0000","9.2000","9.4000","9.0200"
"2008/12/04","9.3799","2328827.0000","9.3000","9.5800","9.2900"
"2008/12/03","9.5100","2416142.0000","9.3000","9.6199","9.3000"
"2008/12/02","9.4900","4612811.0000","9.4700","9.5900","9.3100"
"2008/12/01","9.1800","5470298.0000","9.2700","9.3300","9.1400"
"2008/11/28","10.2300","2361263.0000","10.1000","10.2300","10.0100"
"2008/11/26","10.1900","3196822.0000","10.2500","10.3400","10.0503"
"2008/11/25","10.1900","3680993.0000","10.2900","10.3800","9.9100"
"2008/11/24","10.4300","7193347.0000","10.1000","10.5500","10.0700"
"2008/11/21","9.5200","7792696.0000","9.3500","9.5500","9.1600"
"2008/11/20","8.8600","4596193.0000","9.1000","9.1300","8.7100"
"2008/11/19","9.1000","4128857.0000","9.4700","9.7500","9.1000"
"2008/11/18","9.4762","4054925.0000","9.1700","9.6400","9.1700"
"2008/11/17","9.1800","3650689.0000","9.2500","9.4100","9.1500"
"2008/11/14","9.3600","3134663.0000","9.5000","9.5400","9.3100"
"2008/11/13","9.3001","5705492.0000","9.1200","9.3100","8.6900"
"2008/11/12","9.1700","3794993.0000","9.4800","9.5708","9.1500"
"2008/11/11","9.6400","3249271.0000","9.8600","9.8900","9.4400"
"2008/11/10","10.0600","3357556.0000","10.3400","10.4100","9.9600"
"2008/11/07","9.9400","2392975.0000","9.9700","10.0712","9.8200"
"2008/11/06","9.9000","5049646.0000","10.5800","10.6700","9.7600"
"2008/11/05","10.2100","5451485.0000","10.1500","10.4600","10.0100"
"2008/11/04","10.1200","5952616.0000","10.1400","10.4100","9.9300"
"2008/11/03","9.6200","2860972.0000","9.7100","9.8800","9.5800"
"2008/10/31","9.5800","4591525.0000","9.5400","9.8600","9.4300"
"2008/10/30","9.6800","4397538.0000","9.8900","9.9900","9.4500"
"2008/10/29","9.6700","8140886.0000","9.6000","10.0599","9.4801"
"2008/10/28","9.0500","5733690.0000","8.9500","9.0500","8.4500"
"2008/10/27","8.8500","4739810.0000","8.8500","9.1581","8.7599"
"2008/10/24","9.1300","7267568.0000","8.7100","9.4900","8.6600"
"2008/10/23","9.3800","8472246.0000","9.2300","9.7800","8.8200"
"2008/10/22","9.4500","7341690.0000","9.7600","9.8500","9.2700"
"2008/10/21","9.9800","5334950.0000","9.7000","10.1000","9.6100"
"2008/10/20","9.7700","4579391.0000","9.4800","9.7900","9.4000"
"2008/10/17","9.2300","6383136.0000","9.2500","9.4000","9.0000"
"2008/10/16","9.6000","10995310.0000","10.0000","10.0500","9.0900"
"2008/10/15","10.2700","7341833.0000","10.2800","10.4900","9.9100"
"2008/10/14","10.8600","4935139.0000","10.7700","10.9400","10.5899"
"2008/10/13","10.5900","6379650.0000","10.5600","10.7500","10.2100"
"2008/10/10","9.8000","24728210.0000","11.3900","11.7000","9.2700"
"2008/10/09","11.9500","4543395.0000","11.5100","11.9800","11.5000"
"2008/10/08","11.5100","7530774.0000","11.8200","11.8900","11.4500"
"2008/10/07","11.3799","5685183.0000","11.5500","11.6000","11.0900"
"2008/10/06","10.7500","8888930.0000","11.2500","11.3100","10.7500"
"2008/10/03","10.9900","6743209.0000","10.9400","11.6000","10.9000"
"2008/10/02","10.8000","12582600.0000","11.7600","11.8200","10.7000"
"2008/10/01","12.3300","5631807.0000","12.1600","12.8300","12.1500"
"2008/09/30","11.8500","10236330.0000","12.4300","12.4400","11.6000"
"2008/09/29","12.9500","10550570.0000","12.7500","13.3700","12.6500"
"2008/09/26","13.1500","6236169.0000","13.1400","13.5400","13.0700"
"2008/09/25","13.0300","9973479.0000","13.3200","13.6200","12.8700"
"2008/09/24","13.0900","4995033.0000","13.4200","13.5000","13.0100"
"2008/09/23","13.1800","10304520.0000","13.3100","13.6200","12.8300"
"2008/09/22","13.3500","14151220.0000","12.9100","13.5000","12.8900"
"2008/09/19","12.4600","7589527.0000","12.4600","12.5200","11.9700"
"2008/09/18","11.8900","23202520.0000","12.3300","12.8600","11.5500"
"2008/09/17","11.9000","20563170.0000","10.7400","12.0000","10.7000"
"2008/09/16","10.4000","9430809.0000","10.5400","10.5800","10.2800"
"2008/09/15","10.9500","8537757.0000","10.8200","11.0300","10.6100"
"2008/09/12","10.7500","10384010.0000","10.5800","10.8000","10.4300"
"2008/09/11","10.3200","13023520.0000","10.6000","10.6300","10.1500"
"2008/09/10","10.6000","18476020.0000","11.3600","11.4000","10.5700"
"2008/09/09","11.1800","8777992.0000","11.8400","11.8400","11.1400"
"2008/09/08","11.9500","5557577.0000","12.3500","12.4400","11.7500"
"2008/09/05","12.0300","8561180.0000","12.7900","12.8200","11.9300"
"2008/09/04","12.6300","4259284.0000","12.8700","12.9100","12.4700"
"2008/09/03","12.7510","4004832.0000","12.7500","12.8500","12.5400"
"2008/09/02","12.9400","6491730.0000","12.4600","13.0700","12.3400"
