"2011/12/30","26.9400","21950260.0000","27.2400","27.7100","26.8600"
"2011/12/29","27.0680","24738760.0000","25.7900","27.1100","25.6500"
"2011/12/28","26.2700","30595990.0000","27.5800","27.5900","26.1200"
"2011/12/27","27.8700","10840520.0000","28.0600","28.3701","27.8500"
"2011/12/23","28.2800","5798691.0000","28.5700","28.6100","28.2500"
"2011/12/22","28.3600","12697510.0000","28.4800","28.5600","28.2200"
"2011/12/21","28.6000","10925740.0000","28.5700","28.7900","28.3500"
"2011/12/20","28.7700","11506340.0000","28.6400","28.8150","28.5000"
"2011/12/19","27.9600","18799900.0000","28.2700","28.4600","27.9000"
"2011/12/16","28.8500","15319750.0000","28.6600","28.9900","28.5000"
"2011/12/15","28.2200","22147710.0000","28.4100","28.5000","27.7000"
"2011/12/14","28.0700","49400840.0000","28.3700","28.6800","27.7500"
"2011/12/13","29.8200","26457450.0000","30.4200","31.1300","29.5800"
"2011/12/12","30.4900","16192530.0000","30.3500","30.5100","30.0300"
"2011/12/09","31.3300","11547260.0000","31.0600","31.4600","30.9300"
"2011/12/08","30.6980","22203870.0000","31.1200","31.3200","30.5200"
"2011/12/07","31.6100","12000600.0000","31.8200","31.9200","31.3800"
"2011/12/06","31.9300","19050730.0000","30.9800","32.0100","30.7500"
"2011/12/05","31.0500","13917000.0000","31.9400","32.1000","31.0000"
"2011/12/02","31.6500","14457230.0000","32.3900","32.4300","31.4600"
"2011/12/01","31.8580","12850400.0000","32.1400","32.5300","31.7000"
"2011/11/30","32.0000","18639990.0000","31.4500","32.0600","31.3887"
"2011/11/29","31.0300","14905760.0000","31.0000","31.3300","30.8850"
"2011/11/28","31.2700","18245360.0000","31.2900","31.4500","31.1100"
"2011/11/25","30.2000","9356753.0000","30.2600","30.9200","30.1800"
"2011/11/23","30.9300","19286550.0000","30.8600","31.2400","30.5300"
"2011/11/22","31.8900","23732470.0000","30.9100","32.1700","30.8700"
"2011/11/21","30.7600","22496560.0000","30.4750","30.8500","29.8300"
"2011/11/18","31.4000","23881900.0000","31.0700","31.7200","30.8600"
"2011/11/17","30.6400","36305170.0000","32.1400","32.2100","30.2100"
"2011/11/16","32.8200","17854880.0000","33.1300","33.3700","32.6400"
"2011/11/15","33.6600","12565580.0000","33.6400","33.8900","33.1600"
"2011/11/14","33.3300","9331817.0000","33.5700","33.6200","33.0300"
"2011/11/11","33.7400","12227210.0000","33.2000","33.9000","33.1800"
"2011/11/10","33.1400","18050400.0000","33.2500","33.2750","32.2310"
"2011/11/09","33.1000","24927090.0000","33.7500","33.8700","32.8300"
"2011/11/08","34.0000","19262000.0000","33.9600","34.3900","33.6800"
